tag,role,core,readers,lines,iters,min,p50,p95,p99,max,avg
lines=16384,reader,3,127,16384,20000,3692240,3967028,4090232,4142972,17626194,3974148.3
lines=16384,reader,4,127,16384,20000,3692066,3967030,4090062,4142654,17626140,3974099.0
lines=16384,reader,5,127,16384,20000,3691868,3967018,4090154,4142472,17626188,3974620.7
lines=16384,reader,6,127,16384,20000,3692184,3967036,4090148,4142766,17626354,3974618.3
lines=16384,reader,7,127,16384,20000,3692244,3967030,4090010,4142772,17626356,3974099.6
lines=16384,reader,8,127,16384,20000,3692110,3967028,4090142,4142390,17626134,3974105.4
lines=16384,reader,9,127,16384,20000,3692132,3966996,4090006,4142824,17626390,3974100.9
lines=16384,reader,10,127,16384,20000,3692132,3967030,4090156,4142746,17626290,3974326.6
lines=16384,reader,11,127,16384,20000,3692340,3966996,4090132,4142506,17626192,3974095.5
lines=16384,reader,12,127,16384,20000,3692358,3967052,4089992,4142632,17626100,3974105.5
lines=16384,reader,13,127,16384,20000,3691754,3967026,4090210,4142598,17626282,3974100.2
lines=16384,reader,14,127,16384,20000,3692244,3967008,4090080,4142608,17626120,3974103.2
lines=16384,reader,15,127,16384,20000,3692156,3967010,4090258,4142770,17626170,3974327.6
lines=16384,reader,16,127,16384,20000,3692274,3967066,4090168,4142904,34948234,3975821.2
lines=16384,reader,17,127,16384,20000,3692326,3967024,4090200,4142746,17626236,3974096.9
lines=16384,reader,18,127,16384,20000,3692182,3967022,4090174,4142574,17626300,3974096.8
lines=16384,reader,19,127,16384,20000,3692168,3966992,4090044,4142572,17626260,3974096.3
lines=16384,reader,20,127,16384,20000,3692064,3967030,4090136,4142690,17626102,3974094.3
lines=16384,reader,21,127,16384,20000,3692270,3967044,4089988,4142590,17626230,3974094.5
lines=16384,reader,22,127,16384,20000,3692212,3967022,4090160,4142844,17626310,3974322.0
lines=16384,reader,23,127,16384,20000,3692308,3967004,4090146,4142744,17626210,3974377.0
lines=16384,reader,24,127,16384,20000,3692108,3967004,4090056,4142708,17626308,3974223.4
lines=16384,reader,25,127,16384,20000,3692242,3967022,4090110,4142574,17626124,3974090.4
lines=16384,reader,26,127,16384,20000,3692140,3967050,4090242,4142828,17626222,3974328.8
lines=16384,reader,27,127,16384,20000,3692088,3967056,4090076,4142612,17625840,3974098.9
lines=16384,reader,28,127,16384,20000,3692280,3967006,4090080,4142630,17626180,3974095.0
lines=16384,reader,29,127,16384,20000,3692172,3967036,4090122,4142596,17626094,3974097.3
lines=16384,reader,30,127,16384,20000,3692204,3966978,4090190,4142524,17626164,3974097.1
lines=16384,reader,31,127,16384,20000,3692252,3967006,4090060,4142708,17626082,3974094.7
lines=16384,reader,32,127,16384,20000,3692420,3967160,4090426,4142516,17625630,3974236.4
lines=16384,reader,33,127,16384,20000,3692382,3967164,4090436,4142616,17625574,3974233.2
lines=16384,reader,34,127,16384,20000,3692344,3967170,4090484,4142616,17625478,3974228.4
lines=16384,reader,35,127,16384,20000,3692398,3967124,4090428,4142454,17625648,3974226.5
lines=16384,reader,36,127,16384,20000,3692512,3967156,4090488,4142644,17625512,3974663.4
lines=16384,reader,37,127,16384,20000,3692400,3967160,4090378,4142586,17625576,3974228.2
lines=16384,reader,38,127,16384,20000,3692522,3967118,4090388,4142572,17625690,3974231.2
lines=16384,reader,39,127,16384,20000,3692446,3967148,4090484,4142556,17625506,3974231.4
lines=16384,reader,40,127,16384,20000,3692582,3967136,4090402,4142568,17625416,3974231.8
lines=16384,reader,41,127,16384,20000,3692418,3967210,4090480,4142524,17625394,3974232.7
lines=16384,reader,42,127,16384,20000,3692460,3967144,4090492,4142572,17625590,3974231.3
lines=16384,reader,43,127,16384,20000,3692248,3967142,4090416,4142582,17625568,3974225.0
lines=16384,reader,44,127,16384,20000,3692366,3967170,4090386,4142620,17625424,3974235.1
lines=16384,reader,45,127,16384,20000,3692370,3967114,4090452,4142548,17625466,3974230.5
lines=16384,reader,46,127,16384,20000,3692490,3967166,4090484,4142492,17625672,3974228.7
lines=16384,reader,47,127,16384,20000,3692210,3967188,4090468,4142614,17625534,3974355.6
lines=16384,reader,48,127,16384,20000,3692498,3967172,4090438,4142386,17625526,3974226.8
lines=16384,reader,49,127,16384,20000,3692410,3967134,4090486,4142870,17625550,3974757.3
lines=16384,reader,50,127,16384,20000,3692378,3967190,4090474,4142726,17625550,3974563.8
lines=16384,reader,51,127,16384,20000,3692258,3967158,4090372,4142548,17625488,3974230.9
lines=16384,reader,52,127,16384,20000,3692478,3967144,4090456,4142472,17625500,3974227.1
lines=16384,reader,53,127,16384,20000,3692416,3967134,4090518,4142484,17625750,3974230.3
lines=16384,reader,54,127,16384,20000,3692408,3967178,4090482,4142616,17625490,3974232.1
lines=16384,reader,55,127,16384,20000,3692456,3967126,4090442,4142576,17625412,3974227.1
lines=16384,reader,56,127,16384,20000,3692316,3967164,4090346,4142588,17625702,3974233.9
lines=16384,reader,57,127,16384,20000,3692322,3967142,4090402,4142474,17625486,3974223.5
lines=16384,reader,58,127,16384,20000,3692470,3967174,4090440,4142994,17625528,3974452.0
lines=16384,reader,59,127,16384,20000,3692362,3967090,4090418,4142728,17625606,3974532.4
lines=16384,reader,60,127,16384,20000,3692428,3967122,4090396,4142536,17625450,3974228.1
lines=16384,reader,61,127,16384,20000,3692382,3967130,4090544,4142816,17625738,3974559.5
lines=16384,reader,62,127,16384,20000,3692294,3967148,4090534,4142778,17625792,3974761.2
lines=16384,reader,63,127,16384,20000,3692336,3967184,4090526,4142638,17625776,3974230.3
lines=16384,reader,64,127,16384,20000,3692260,3967326,4091132,4143122,17624870,3974410.2
lines=16384,reader,65,127,16384,20000,3691846,3967000,4090074,4142750,17626038,3974096.8
lines=16384,reader,66,127,16384,20000,3692146,3967028,4090114,4142684,17626218,3974103.4
lines=16384,reader,67,127,16384,20000,3692248,3967018,4090052,4142634,17626204,3974102.9
lines=16384,reader,68,127,16384,20000,3692058,3967024,4090108,4142650,17626146,3974099.5
lines=16384,reader,69,127,16384,20000,3691876,3967064,4090058,4142466,17626164,3974110.2
lines=16384,reader,70,127,16384,20000,3692188,3967034,4090076,4142614,17626348,3974099.1
lines=16384,reader,71,127,16384,20000,3692286,3967040,4090016,4142768,17626362,3974099.1
lines=16384,reader,72,127,16384,20000,3692104,3967036,4090136,4142398,17626142,3974103.8
lines=16384,reader,73,127,16384,20000,3692140,3966996,4090014,4142818,17626400,3974100.5
lines=16384,reader,74,127,16384,20000,3692126,3967018,4090150,4142556,17626300,3974101.8
lines=16384,reader,75,127,16384,20000,3692332,3967002,4090138,4142496,17626184,3974095.0
lines=16384,reader,76,127,16384,20000,3692350,3967062,4090034,4142644,17626094,3974104.6
lines=16384,reader,77,127,16384,20000,3691764,3967022,4090204,4142608,17626288,3974102.9
lines=16384,reader,78,127,16384,20000,3692234,3967014,4090086,4142598,17626114,3974101.1
lines=16384,reader,79,127,16384,20000,3692148,3966998,4090264,4142744,17626180,3974103.4
lines=16384,reader,80,127,16384,20000,3692280,3967060,4090170,4142900,17626250,3974422.1
lines=16384,reader,81,127,16384,20000,3692318,3966996,4090210,4142842,17626244,3974323.7
lines=16384,reader,82,127,16384,20000,3692190,3967044,4090202,4142812,17626278,3974621.6
lines=16384,reader,83,127,16384,20000,3692158,3967106,4090484,4143866,17626250,3974769.4
lines=16384,reader,84,127,16384,20000,3692120,3967024,4090134,4142684,17626094,3974093.4
lines=16384,reader,85,127,16384,20000,3692260,3967038,4089982,4142580,17626236,3974095.0
lines=16384,reader,86,127,16384,20000,3692218,3967018,4090152,4142836,17626320,3974415.9
lines=16384,reader,87,127,16384,20000,3692316,3966990,4090130,4142714,17626216,3974110.2
lines=16384,reader,88,127,16384,20000,3692116,3967008,4090042,4142714,17626302,3974220.7
lines=16384,reader,89,127,16384,20000,3692232,3967012,4090104,4142580,17626118,3974091.6
lines=16384,reader,90,127,16384,20000,3692134,3967042,4090132,4142834,17626232,3974624.8
lines=16384,reader,91,127,16384,20000,3692094,3967052,4090064,4142604,17625830,3974097.8
lines=16384,reader,92,127,16384,20000,3692288,3966996,4090086,4142636,17626172,3974094.8
lines=16384,reader,93,127,16384,20000,3692182,3967000,4090132,4142604,17626100,3974098.7
lines=16384,reader,94,127,16384,20000,3692198,3966992,4090238,4142536,17626160,3974113.8
lines=16384,reader,95,127,16384,20000,3692246,3967010,4090086,4142700,17626072,3974094.4
lines=16384,reader,96,127,16384,20000,3692428,3967166,4090468,4143020,17625636,3974663.2
lines=16384,reader,97,127,16384,20000,3692338,3967142,4090430,4142608,17625564,3974234.2
lines=16384,reader,98,127,16384,20000,3692334,3967192,4090458,4142606,17625472,3974233.1
lines=16384,reader,99,127,16384,20000,3692392,3967136,4090438,4142446,17625656,3974229.8
lines=16384,reader,100,127,16384,20000,3692518,3967166,4090494,4143024,17625520,3974869.0
lines=16384,reader,101,127,16384,20000,3692394,3967166,4090368,4142596,17625582,3974227.0
lines=16384,reader,102,127,16384,20000,3692528,3967116,4090382,4142562,17625700,3974232.2
lines=16384,reader,103,127,16384,20000,3692440,3967128,4090488,4142566,17625512,3974230.1
lines=16384,reader,104,127,16384,20000,3692590,3967142,4090396,4142562,17625398,3974231.7
lines=16384,reader,105,127,16384,20000,3692410,3967216,4090446,4142518,17625386,3974233.3
lines=16384,reader,106,127,16384,20000,3692450,3967154,4090486,4142578,17625584,3974231.2
lines=16384,reader,107,127,16384,20000,3692238,3967152,4090410,4142574,17625560,3974226.2
lines=16384,reader,108,127,16384,20000,3692372,3967196,4090394,4142626,17625418,3974234.6
lines=16384,reader,109,127,16384,20000,3692364,3967114,4090458,4142558,17625476,3974232.9
lines=16384,reader,110,127,16384,20000,3692496,3967176,4090490,4142502,17625682,3974229.2
lines=16384,reader,111,127,16384,20000,3692254,3967194,4090458,4142624,17625542,3974457.4
lines=16384,reader,112,127,16384,20000,3692508,3967166,4090420,4142380,17625550,3974227.7
lines=16384,reader,113,127,16384,20000,3692404,3967154,4090480,4142876,17625544,3974457.1
lines=16384,reader,114,127,16384,20000,3692370,3967182,4090482,4143070,17625544,3974557.4
lines=16384,reader,115,127,16384,20000,3692252,3967168,4090540,4142750,17625482,3974460.4
lines=16384,reader,116,127,16384,20000,3692470,3967152,4090446,4142464,17625506,3974227.8
lines=16384,reader,117,127,16384,20000,3692458,3967128,4090528,4142490,17625760,3974232.3
lines=16384,reader,118,127,16384,20000,3692450,3967176,4090474,4142610,17625498,3974236.2
lines=16384,reader,119,127,16384,20000,3692410,3967134,4090448,4142566,17625406,3974227.1
lines=16384,reader,120,127,16384,20000,3692324,3967146,4090302,4142594,17625712,3974233.6
lines=16384,reader,121,127,16384,20000,3692332,3967152,4090394,4142484,17625496,3974225.4
lines=16384,reader,122,127,16384,20000,3692460,3967178,4090416,4142660,17625520,3974228.4
lines=16384,reader,123,127,16384,20000,3692372,3967084,4090418,4142524,17625612,3974233.9
lines=16384,reader,124,127,16384,20000,3692432,3967116,4090402,4142658,17625458,3974287.2
lines=16384,reader,125,127,16384,20000,3692388,3967136,4090482,4142502,17625730,3974230.0
lines=16384,reader,126,127,16384,20000,3692300,3967138,4090436,4142570,17625798,3974234.5
lines=16384,reader,127,127,16384,20000,3692328,3967248,4090606,4142628,17625786,3974292.3
lines=32768,writer,0,127,32768,20000,7578606,7897858,8074204,8152370,36802064,7909451.6
lines=32768,reader,1,127,32768,20000,7576038,7894754,8068798,8143364,36783860,7902462.5
lines=32768,reader,2,127,32768,20000,7576126,7894732,8068894,8143602,36724966,7902470.8
lines=32768,reader,3,127,32768,20000,7576066,7894772,8069038,8143552,36747342,7902472.9
lines=32768,reader,4,127,32768,20000,7575780,7894824,8068874,8143342,36765128,7902461.4
lines=32768,reader,5,127,32768,20000,7575790,7894770,8068998,8143996,36757294,7902763.2
lines=32768,reader,6,127,32768,20000,7576146,7894738,8069128,8144428,36737074,7902962.3
lines=32768,reader,7,127,32768,20000,7576102,7894748,8068902,8143794,36737840,7902460.3
lines=32768,reader,8,127,32768,20000,7575708,7894816,8068884,8143816,36753298,7902467.7
lines=32768,reader,9,127,32768,20000,7576022,7894714,8068714,8143808,36777422,7902464.5
lines=32768,reader,10,127,32768,20000,7575968,7894726,8068962,8143862,36775570,7902557.2
lines=32768,reader,11,127,32768,20000,7576076,7894712,8068742,8143732,36751082,7902457.2
lines=32768,reader,12,127,32768,20000,7575652,7894784,8068828,8143404,36718320,7902464.0
lines=32768,reader,13,127,32768,20000,7575700,7894730,8068796,8143744,36737734,7902461.9
lines=32768,reader,14,127,32768,20000,7576074,7894738,8068668,8143516,36773018,7902459.0
lines=32768,reader,15,127,32768,20000,7576098,7894730,8068870,8143852,36773586,7902562.0
lines=32768,reader,16,127,32768,20000,7575756,7894802,8069446,8144630,36745032,7903611.9
lines=32768,reader,17,127,32768,20000,7575962,7894766,8068860,8143804,36739716,7902456.3
lines=32768,reader,18,127,32768,20000,7576006,7894780,8068868,8143772,36720784,7902455.3
lines=32768,reader,19,127,32768,20000,7575992,7894744,8068782,8143420,36728464,7902455.9
lines=32768,reader,20,127,32768,20000,7576060,7894748,8068954,8143276,36732298,7902452.2
lines=32768,reader,21,127,32768,20000,7576014,7894748,8068882,8143848,36722786,7902452.3
lines=32768,reader,22,127,32768,20000,7575706,7894708,8068720,8143824,36763582,7902557.2
lines=32768,reader,23,127,32768,20000,7576100,7894762,8068920,8143718,36788498,7902552.4
lines=32768,reader,24,127,32768,20000,7575808,7894788,8068942,8143738,36778520,7902548.7
lines=32768,reader,25,127,32768,20000,7576144,7894754,8068806,8143410,36773240,7902452.3
lines=32768,reader,26,127,32768,20000,7576164,7894780,8068876,8143614,36767780,7902556.7
lines=32768,reader,27,127,32768,20000,7575988,7894744,8068756,8143332,36780242,7902455.2
lines=32768,reader,28,127,32768,20000,7575938,7894764,8068900,8143744,36786542,7902452.4
lines=32768,reader,29,127,32768,20000,7576146,7894698,8068708,8143456,36783180,7902455.6
lines=32768,reader,30,127,32768,20000,7576030,7894740,8068902,8143766,36790444,7902455.4
lines=32768,reader,31,127,32768,20000,7575738,7894716,8068772,8143294,36742828,7902449.9
lines=32768,reader,32,127,32768,20000,7576286,7895252,8069232,8144112,36795992,7902833.3
lines=32768,reader,33,127,32768,20000,7576414,7895258,8069278,8143958,36723218,7902828.5
lines=32768,reader,34,127,32768,20000,7576152,7895214,8069182,8143758,36749800,7902825.8
lines=32768,reader,35,127,32768,20000,7576106,7895258,8069206,8143988,36754928,7902823.8
lines=32768,reader,36,127,32768,20000,7576320,7895276,8069328,8144188,36792558,7902934.4
lines=32768,reader,37,127,32768,20000,7576330,7895254,8069180,8144074,36796220,7902828.8
lines=32768,reader,38,127,32768,20000,7576194,7895272,8069450,8143904,36787682,7902837.3
lines=32768,reader,39,127,32768,20000,7576168,7895210,8069266,8143978,36760954,7902825.2
lines=32768,reader,40,127,32768,20000,7576200,7895252,8069252,8144042,36742532,7902823.8
lines=32768,reader,41,127,32768,20000,7576302,7895270,8069208,8143938,36756808,7902826.6
lines=32768,reader,42,127,32768,20000,7576348,7895254,8069196,8143948,36744338,7902822.8
lines=32768,reader,43,127,32768,20000,7576328,7895228,8069270,8144064,36719618,7902820.3
lines=32768,reader,44,127,32768,20000,7576276,7895230,8069154,8143938,36793088,7902828.9
lines=32768,reader,45,127,32768,20000,7576128,7895256,8069278,8144020,36766980,7902826.1
lines=32768,reader,46,127,32768,20000,7576386,7895312,8069344,8143968,36756018,7902822.9
lines=32768,reader,47,127,32768,20000,7576144,7895222,8069372,8144092,36731506,7902919.3
lines=32768,reader,48,127,32768,20000,7576284,7895280,8069250,8143948,36718910,7902821.6
lines=32768,reader,49,127,32768,20000,7576090,7895282,8069298,8144046,36758676,7902929.6
lines=32768,reader,50,127,32768,20000,7576064,7895276,8069192,8143914,36752106,7902827.3
lines=32768,reader,51,127,32768,20000,7576310,7895284,8069258,8143810,36768642,7902828.8
lines=32768,reader,52,127,32768,20000,7576396,7895286,8069156,8144106,36752328,7902821.7
lines=32768,reader,53,127,32768,20000,7576214,7895246,8069188,8143896,36793440,7902823.9
lines=32768,reader,54,127,32768,20000,7576308,7895248,8069136,8143860,36732686,7902825.1
lines=32768,reader,55,127,32768,20000,7576260,7895246,8069154,8144098,36762074,7902822.0
lines=32768,reader,56,127,32768,20000,7576132,7895260,8069270,8143924,36735804,7902824.0
lines=32768,reader,57,127,32768,20000,7576208,7895284,8069194,8144116,36741658,7902816.7
lines=32768,reader,58,127,32768,20000,7576214,7895186,8069228,8144196,36795872,7902924.7
lines=32768,reader,59,127,32768,20000,7576194,7895278,8069296,8144104,36719370,7902944.1
lines=32768,reader,60,127,32768,20000,7576218,7895214,8069268,8143948,36734882,7902821.7
lines=32768,reader,61,127,32768,20000,7576320,7895278,8069308,8144132,36781680,7902922.3
lines=32768,reader,62,127,32768,20000,7575980,7895212,8069254,8144042,36776718,7902921.0
lines=32768,reader,63,127,32768,20000,7576276,7895246,8069174,8144054,36758250,7902821.9
lines=32768,reader,64,127,32768,20000,7576000,7894964,8069616,8144108,36783686,7902718.1
lines=32768,reader,65,127,32768,20000,7576044,7894760,8068806,8143370,36783850,7902463.4
lines=32768,reader,66,127,32768,20000,7576118,7894738,8068900,8143612,36769152,7902473.0
lines=32768,reader,67,127,32768,20000,7576058,7894750,8068872,8143560,36762990,7902463.8
lines=32768,reader,68,127,32768,20000,7575788,7894816,8068920,8143348,36769780,7902462.4
lines=32768,reader,69,127,32768,20000,7575798,7894768,8068938,8143628,36722708,7902538.3
lines=32768,reader,70,127,32768,20000,7576140,7894748,8068786,8143472,36735134,7902460.6
lines=32768,reader,71,127,32768,20000,7576092,7894752,8068932,8143798,36733488,7902461.4
